,SMALL LoINV,ME1 INV2,SMALL HiINV,BIG LoINV,ME2 INV2,BIG HiINV
2014-01-31,-0.025734,-0.03504,-0.018366,-0.048268000000000005,-0.033337,-0.02491
2014-02-28,0.04784,0.039771,0.053003,0.045591999999999994,0.044116999999999996,0.051197
2014-03-31,-0.005229,0.009822,-0.019583,0.009849,0.020801,-0.01422
2014-04-30,-0.044937,-0.030478,-0.045259,0.013333,0.004501,-0.0048980000000000004
2014-05-31,0.001466,0.012041999999999999,-0.003293,0.011674,0.017115000000000002,0.035662
2014-06-30,0.055689,0.040141,0.07209,0.012068,0.018835,0.03391
2014-07-31,-0.046056999999999994,-0.057915,-0.074545,-0.024039,-0.019249000000000002,-0.0057269999999999995
2014-08-31,0.045209,0.042873999999999995,0.04972000000000001,0.039992,0.03857,0.049288
2014-09-30,-0.063693,-0.050896,-0.050822000000000006,-0.015379,-0.017236,-0.016353
2014-10-31,0.052208,0.065189,0.054825,0.027673999999999997,0.021384,0.020898
2014-11-30,0.0017929999999999999,0.006136,0.00131,0.033778,0.021922999999999998,0.03145
2014-12-31,0.02306,0.029066,0.030545,0.005976,0.0026219999999999998,-0.019536
2015-01-31,-0.045567,-0.045168,-0.038388,-0.040327,-0.033926,-0.014648000000000001
2015-02-28,0.059938000000000005,0.055815000000000003,0.080638,0.060224,0.053189,0.074589
2015-03-31,0.011422000000000002,0.016627,0.021573000000000002,-0.014812,-0.014440999999999999,-0.012541
2015-04-30,-0.025137,-0.020503,-0.019658,0.0073,0.006253,0.014195
2015-05-31,0.016744000000000002,0.015625,0.034991,0.014275,0.012119,0.012584
2015-06-30,-0.001065,0.007402,0.022501000000000004,-0.022022,-0.017443,-0.014693000000000001
2015-07-31,-0.049414999999999994,-0.023805,-0.019429000000000002,0.011941,0.018147,0.03081
2015-08-31,-0.048681,-0.050069999999999996,-0.073963,-0.058972,-0.061357999999999996,-0.059531
2015-09-30,-0.086016,-0.03254,-0.067991,-0.028073,-0.023896,-0.034394999999999995
2015-10-31,0.06485199999999999,0.062068000000000005,0.051306000000000004,0.09248100000000001,0.06407,0.093765
2015-11-30,0.032468,0.038619,0.044396000000000005,0.002333,0.00092,0.011513
2015-12-31,-0.058511,-0.049451,-0.051223,-0.017874,-0.016789000000000002,-0.02766
2016-01-31,-0.09175000000000001,-0.073767,-0.12035399999999999,-0.045846,-0.0492,-0.078295
2016-02-29,0.008609,0.005425,-0.001046,0.006345,0.0069689999999999995,-0.022885
2016-03-31,0.087512,0.074379,0.08145200000000001,0.071126,0.063367,0.076972
2016-04-30,0.032331,0.018118000000000002,0.024862000000000002,0.012709999999999999,0.015700000000000002,-0.015172000000000001
2016-05-31,0.000487,0.017182,0.016117,0.0060019999999999995,0.013599000000000002,0.041163
2016-06-30,-0.009864000000000001,0.0046,-0.001792,0.015892,0.0029509999999999996,-0.030083000000000002
2016-07-31,0.063781,0.053413,0.068434,0.033292999999999996,0.029742,0.05184999999999999
2016-08-31,0.025935,0.017718,0.028645999999999998,-0.0011,0.005755,0.0034820000000000003
2016-09-30,0.029912,0.014754,0.020350999999999998,0.00215,-0.006239,0.011088
2016-10-31,-0.06618,-0.036179,-0.066911,-0.016729,-0.014077,-0.021006999999999998
2016-11-30,0.141132,0.12773,0.107928,0.060476999999999996,0.054730999999999995,0.01956
2016-12-31,0.008834999999999999,0.035832,0.021745999999999998,0.016957,0.024413,0.010486
2017-01-31,0.016734,-0.006494,0.008075,0.010382,0.011003,0.040285
2017-02-28,-0.006875,0.013743,0.024809,0.034584000000000004,0.038914,0.038932
2017-03-31,0.0027129999999999997,0.006926,0.005341,-0.004999,-0.002772,0.011442
2017-04-30,0.001147,0.017872,0.01188,0.0008210000000000001,0.007921000000000001,0.022033
2017-05-31,-0.026817,-0.021646000000000002,-0.020430999999999998,-0.003073,0.013335,0.023836
2017-06-30,0.032966,0.026595,0.04986500000000001,0.015807,0.009130000000000001,-0.001892
2017-07-31,0.008187,0.000899,0.007952,0.025889000000000002,0.010501,0.029127
2017-08-31,-0.027104,-0.014529,-0.011471,-0.011033,-0.0058189999999999995,0.020846
2017-09-30,0.08349000000000001,0.068503,0.076721,0.0336,0.032268,0.007697000000000001
2017-10-31,-0.010324,0.00504,0.010525,0.005135,0.011639,0.047165
2017-11-30,0.016723,0.032489,0.033426,0.037494,0.040875,0.022808000000000002
2017-12-31,0.020279,-0.007359,-0.0017879999999999999,0.019846,0.014825,0.006153
2018-01-31,0.034180999999999996,0.019172,0.028488000000000003,0.04981,0.046464,0.076461
2018-02-28,-0.036924,-0.037235,-0.033503,-0.061298000000000005,-0.042258,-0.017469
2018-03-31,0.004533,0.010647,0.016052999999999998,-0.015159,-0.023653,-0.028346
2018-04-30,0.025415999999999998,0.013734999999999999,0.013715,0.017454,-0.002775,0.00444
2018-05-31,0.079487,0.059073,0.06936200000000001,0.00614,0.010287999999999999,0.046
2018-06-30,0.010763,0.011528,0.010383,0.008991,0.004665,0.005346
2018-07-31,0.012928,0.022425999999999998,0.009518,0.037272,0.036064,0.034565
2018-08-31,0.038423,0.041053,0.040517000000000004,0.014218999999999999,0.018237,0.063464
2018-09-30,-0.016092,-0.019388000000000002,-0.028647,0.013592,0.003869,-0.001136
2018-10-31,-0.103122,-0.102305,-0.132709,-0.046768000000000004,-0.063158,-0.08918699999999999
2018-11-30,0.0050609999999999995,0.016613,0.013167,0.023113,0.029011,0.007013
2018-12-31,-0.12692,-0.114289,-0.125076,-0.086503,-0.093608,-0.09310800000000001
2019-01-31,0.115497,0.099015,0.12284,0.065793,0.083905,0.091409
2019-02-28,0.036072,0.042974,0.069435,0.033382999999999996,0.039955,0.030844
2019-03-31,-0.016654,-0.034263,-0.023347000000000003,0.007193000000000001,0.002007,0.031879
2019-04-30,0.013580000000000002,0.044814999999999994,0.028649,0.021623,0.044233,0.050208
2019-05-31,-0.081111,-0.075194,-0.089138,-0.048532,-0.063726,-0.075628
2019-06-30,0.070256,0.073785,0.07567700000000001,0.07009699999999999,0.068286,0.07574900000000001
2019-07-31,-0.000955,0.010073,-0.011536999999999999,0.017574,0.009931,0.020806
2019-08-31,-0.065433,-0.057784,-0.051872,-0.023066,-0.019232,-0.024287
2019-09-30,0.03371,0.037057,0.0034660000000000003,0.030945,0.024227,-0.006503999999999999
2019-10-31,0.013995,0.024242,0.030520000000000002,0.021535000000000002,0.02104,0.025563
2019-11-30,0.041165,0.037488,0.053917,0.037744,0.034344,0.04782600000000001
2019-12-31,0.043732,0.032999,0.042030000000000005,0.041183,0.026644,0.019132
2020-01-31,-0.048789,-0.056608,-0.030147,-0.0064139999999999996,-0.003266,0.018817
2020-02-29,-0.093268,-0.09339800000000001,-0.067394,-0.089908,-0.08677,-0.065246
2020-03-31,-0.216638,-0.22444,-0.22646899999999998,-0.109424,-0.141029,-0.123449
2020-04-30,0.17411100000000002,0.134072,0.16520900000000002,0.127541,0.121856,0.156935
2020-05-31,0.059489,0.040633999999999997,0.097311,0.042824999999999995,0.048396,0.068148
2020-06-30,0.05447199999999999,0.024375,0.042637999999999995,0.028464,0.013205,0.029376000000000003
2020-07-31,0.041747,0.016316,0.016686,0.074166,0.034249999999999996,0.07986399999999999
2020-08-31,0.048297,0.048797,0.074906,0.08865600000000001,0.055561,0.09216300000000001
2020-09-30,-0.048233,-0.046946,-0.017477,-0.049536,-0.024669,-0.041609999999999994
2020-10-31,0.020398,0.04816499999999999,0.015306,-0.033067,-0.023881,-0.016541999999999998
2020-11-30,0.234492,0.16569099999999998,0.205636,0.116771,0.119088,0.12003399999999999
2020-12-31,0.09459400000000001,0.08926,0.107012,0.056343,0.035552,0.045092
2021-01-31,0.131871,0.032143000000000005,0.054577,0.014343999999999999,-0.014105000000000001,-0.007774
2021-02-28,0.059608999999999995,0.112722,0.072064,-0.002918,0.044118000000000004,0.024391
2021-03-31,0.033281,0.044482,-0.0008730000000000001,0.049340999999999996,0.050727,0.013028999999999999
2021-04-30,0.0005149999999999999,0.028086000000000003,0.021589,0.037328,0.044517,0.070589
2021-05-31,0.039563,0.029790999999999998,-0.0072440000000000004,0.002464,0.016444,-0.010865
2021-06-30,0.025426,-0.014268000000000001,0.033001,0.028628999999999998,0.010687,0.039685
2021-07-31,-0.055864000000000004,-0.019087,-0.045349,0.014140999999999999,0.021246,0.015349999999999999
2021-08-31,0.011142,0.022393,0.024412,0.019855,0.020753,0.040968
2021-09-30,-0.00647,-0.031642,-0.039069,-0.038901,-0.044693,-0.046304
2021-10-31,0.034945,0.040605,0.026528999999999997,0.044489,0.061117,0.083621
2021-11-30,-0.051394,-0.02194,-0.051993,0.018985000000000002,-0.02527,-0.014476
2021-12-31,0.025282,0.059678,0.003242,0.065397,0.062133,0.0015559999999999999
2022-01-31,-0.053230000000000006,-0.064279,-0.11669,-0.005637,-0.035177,-0.09670400000000001
2022-02-28,0.040566000000000005,0.004416,-0.003862,-0.020574,-0.013317,-0.036782
2022-03-31,0.036264,0.007232,-0.0051129999999999995,0.049054,0.033147,0.026255999999999998
2022-04-30,-0.075389,-0.0788,-0.118201,-0.059729000000000004,-0.061523,-0.135389
2022-05-31,0.022265,0.026459999999999997,-0.02788,0.013673,0.001951,-0.015132000000000001
2022-06-30,-0.11715,-0.072922,-0.047535999999999995,-0.099578,-0.07873999999999999,-0.077634
2022-07-31,0.099763,0.08611,0.13522399999999998,0.050083,0.087784,0.151531
2022-08-31,-0.010712999999999999,-0.021343,-0.007947,-0.021490999999999996,-0.036317,-0.050734
2022-09-30,-0.109917,-0.09347699999999999,-0.094473,-0.08999700000000001,-0.091183,-0.08999599999999999
2022-10-31,0.11666,0.119344,0.081956,0.128624,0.084024,0.034661
2022-11-30,0.031342,0.03463,-0.002876,0.061486,0.057190000000000005,0.032623
2022-12-31,-0.045272,-0.058355,-0.074617,-0.034705,-0.056638,-0.091025
2023-01-31,0.12149599999999999,0.08850799999999999,0.12495799999999999,0.03204,0.05988400000000001,0.11725400000000001
2023-02-28,-0.035231,-0.005567,-0.019337,-0.029091999999999996,-0.023161,-0.014744
2023-03-31,-0.057362,-0.050423,-0.045838000000000004,-0.000136,0.046106999999999995,0.030432
2023-04-30,-0.000987,-0.034232,-0.021803,0.01294,0.026053000000000003,-0.023242
2023-05-31,-0.025927,-0.018678999999999998,0.021393,-0.04095,0.004114,0.053314
2023-06-30,0.06874799999999999,0.08235300000000001,0.077136,0.062344,0.063345,0.084709
2023-07-31,0.076737,0.067758,0.066254,0.037975,0.033292999999999996,0.035169
2023-08-31,-0.09029999999999999,-0.048910999999999996,-0.046010999999999996,-0.021867,-0.013566,-0.018769
2023-09-30,-0.077394,-0.05271,-0.059377000000000006,-0.043945,-0.048808,-0.046937
2023-10-31,-0.08148,-0.045471000000000004,-0.07905999999999999,-0.031363,-0.025755,-0.019443
2023-11-30,0.10978099999999999,0.082149,0.090039,0.073514,0.085039,0.114886
2023-12-31,0.153481,0.10711399999999999,0.143973,0.064662,0.04209399999999999,0.048932
2024-01-31,-0.044797000000000003,-0.049661,-0.043865,0.011964999999999998,0.004759,0.029979
2024-02-29,0.061486,0.025087,0.053216,0.041557000000000004,0.029356,0.09396800000000001
2024-03-31,0.029796,0.025557,0.023622,0.04743,0.028657,0.030796
2024-04-30,-0.081885,-0.057222,-0.070169,-0.048728999999999995,-0.0259,-0.053724
2024-05-31,0.035630999999999996,0.047862999999999996,0.059841,0.033744,0.037276,0.067511
2024-06-30,-0.022115,-0.014294,-0.01551,0.026690000000000002,0.018786,0.055843
2024-07-31,0.099093,0.10560399999999999,0.099447,0.00199,0.039043,-0.0038050000000000002
2024-08-31,-0.010775999999999999,-0.014929,-0.019953000000000002,0.025560999999999997,0.025389,0.018913
2024-09-30,0.01133,0.00586,0.009542,0.019571,0.017499,0.026435
2024-10-31,-0.019152,-0.004184,-0.00032,0.025619,-0.011918,-0.013699
2024-11-30,0.110922,0.11409000000000001,0.125109,0.051070000000000004,0.063596,0.075554
2024-12-31,-0.072344,-0.072004,-0.07989600000000001,-0.050157,-0.023399,-0.018517
2025-01-31,0.017699,0.036962,0.019478,-0.008419,0.023948,0.054202
2025-02-28,-0.074601,-0.048479999999999995,-0.063275,0.023860000000000003,-0.001154,-0.04934
2025-03-31,-0.084255,-0.059273,-0.079267,-0.07034699999999999,-0.047816,-0.066109
2025-04-30,-0.034398,-0.030379999999999997,-0.012493,-0.018112,-0.017144,0.011766
2025-05-31,0.060503999999999995,0.052686000000000004,0.048354,0.10914099999999999,0.036126,0.071669
2025-06-30,0.059126000000000005,0.046025,0.060779,0.078605,0.04226,0.04925500000000001
2025-07-31,0.013983,0.008031,0.025607,0.00781,0.007855,0.036934
2025-08-31,0.084062,0.082775,0.062997,0.02625,0.038158,0.007582
2025-09-30,0.017374,-0.003114,0.028661,0.012317,0.034065,0.045736
2025-10-31,0.0008160000000000001,-0.017203,0.037453,-0.010086,0.017324,0.034062
2025-11-30,0.008047,0.02994,0.024048,0.019683,0.011788,-0.008788
2025-12-31,-0.0029620000000000002,0.015392,0.001235,0.008909,0.002056,-0.003108
2026-01-31,0.046020000000000005,0.057829,0.044158,0.038529,0.016469,0.0041530000000000004
2026-02-28,0.008767,0.014905999999999999,-0.000174,0.053106,0.017926,-0.038801
2026-03-31,-0.038499,-0.036319,-0.035066,-0.047942,-0.049458,-0.049298
2026-04-30,0.120728,0.08752499999999999,0.107654,0.043355,0.074956,0.131931
2026-05-31,0.050228,0.01539,0.040063,0.02359,0.045641999999999995,0.061568
