Date,SMALL LoINV,ME1 INV2,SMALL HiINV,BIG LoINV,ME2 INV2,BIG HiINV
19760628,24.84,33.27,29.51,595.55,947.81,1027.19
19760629,24.86,33.25,29.47,594.64,945.63,1023.97
19760630,24.99,33.29,29.52,596.94,949.59,1028.43
19760701,19.98,28.33,27.89,583.62,958.1,999.98
19760702,19.85,28.26,27.87,578.25,953.64,991.12
19760706,19.95,28.38,28.02,579.01,957.42,996.68
19760707,19.94,28.38,27.99,575.9,952.19,992.52
19760708,19.99,28.48,28.05,577.82,953.73,996.31
19760709,20.1,28.55,28.13,579.88,956.88,997.43
19760712,20.25,28.81,28.33,584.61,965.77,1006.15
19760713,20.4,28.95,28.48,589.57,974.21,1013.6
19760714,20.42,28.96,28.45,590.06,972.65,1010.36
19760715,20.53,29.07,28.6,591.62,974.44,1013.74
19760716,20.48,29.05,28.56,587.5,968.22,1007.53
19760719,20.43,28.99,28.43,583.72,963.96,1002.52
19760720,20.36,28.89,28.3,582.14,961.24,999.48
19760721,20.16,28.67,28.12,578.18,956.26,992.77
19760722,20.19,28.7,28.13,580.32,955.52,994.51
19760723,20.21,28.71,28.18,579.19,957.98,995.65
19760726,20.26,28.63,28.21,580.22,960.31,996.29
19760727,20.2,28.61,28.13,581.01,959.11,995.94
19760728,20.07,28.5,27.97,577.77,954.9,990.33
19760729,19.94,28.41,27.77,575.04,951.19,986.75
19760730,19.92,28.4,27.69,574.67,949.43,985.73
19760802,19.95,28.42,27.78,577.7,955.42,990.26
19760803,19.91,28.4,27.7,575.73,955.71,986.26
19760804,20.01,28.51,27.82,582.07,966.38,993.5
19760805,20.06,28.58,27.89,583.33,968.65,995.39
19760806,20.02,28.54,27.78,580.1,964.34,990.03
19760809,20.01,28.5,27.78,579.44,965.07,989.13
19760810,19.87,28.45,27.68,577.34,961.84,985.91
19760811,19.95,28.56,27.78,582.88,968.76,994.45
19760812,19.89,28.54,27.72,579.82,966.01,993.06
19760813,19.85,28.53,27.68,579.44,966.85,994.43
19760816,19.87,28.56,27.71,579.94,967.96,994.43
19760817,19.9,28.59,27.69,581.11,970.59,994.55
19760818,19.91,28.61,27.71,581.87,972.48,999.82
19760819,19.87,28.55,27.64,579.86,971.19,997.71
19760820,19.59,28.25,27.27,571.41,961.33,985.71
19760823,19.42,28.08,27.08,564.77,952.65,976.53
19760824,19.23,27.84,26.88,559.68,949.56,972.6
19760825,19.17,27.73,26.77,554.55,944.19,966.21
19760826,19.2,27.79,26.83,560.64,950.53,973.24
19760827,19.16,27.74,26.73,555.92,945.2,965.64
19760830,19.17,27.72,26.75,555.32,945.93,967.47
19760831,19.21,27.75,26.81,558.82,951.21,972.69
19760901,18.49,26.93,26.61,564.27,956.82,980.01
19760902,18.63,27.09,26.9,570.29,964.22,993.27
19760903,18.65,27.13,26.95,569.41,964.38,992.45
19760907,18.74,27.2,27.08,572.61,967.5,995.97
19760908,18.8,27.33,27.22,576.17,974.44,1002.02
19760909,18.8,27.4,27.23,575.66,973.04,1001.05
19760910,18.72,27.32,27.16,569.98,968.68,997.32
19760913,18.76,27.36,27.28,571.4,970.8,999.76
19760914,18.72,27.34,27.22,570.29,967.37,997.26
19760915,18.66,27.3,27.15,567.78,964.35,994.62
19760916,18.62,27.33,27.18,567.92,966.72,997.39
19760917,18.7,27.48,27.32,572.45,975.26,1007.99
19760920,18.83,27.69,27.51,578.56,984.76,1016.38
19760921,18.91,27.76,27.53,579.4,985.11,1018.71
19760922,19.06,28.01,27.69,589.8,998.65,1030.84
19760923,19.1,28.03,27.72,588.12,994.95,1028.05
19760924,19.07,27.98,27.69,584.72,989.97,1023.82
19760927,19.07,27.98,27.77,584.81,988.76,1022.48
19760928,19.12,28.05,27.86,586.59,992.43,1026.86
19760929,18.91,27.84,27.59,577.65,979.93,1017.48
19760930,18.81,27.76,27.47,575.86,976.68,1009.73
19761001,19.51,28.74,27.88,577.95,978.58,1011.2
19761004,19.38,28.58,27.67,570.27,970.05,1001.63
19761005,19.36,28.52,27.65,569.68,968.87,999.26
19761006,19.19,28.32,27.41,564.24,962.66,991.72
19761007,19.03,28.17,27.2,561.62,958.26,989.12
19761008,19.1,28.27,27.42,564.14,963.79,995.88
19761011,19.03,28.11,27.31,558.85,954.29,988.17
19761012,18.8,27.85,27.02,550.77,944.56,981.39
19761013,18.64,27.7,26.87,546.75,937.21,973.47
19761014,18.73,27.79,26.97,555.17,951.11,981.8
19761015,18.63,27.65,26.77,547.79,941.21,968.61
19761018,18.69,27.76,26.92,549.32,941.29,969.8
19761019,18.79,27.89,27,552.74,946.72,975.09
19761020,18.8,27.89,26.98,553.61,947.94,972.69
19761021,18.86,27.95,27.03,555.13,950.56,974.65
19761022,18.8,27.87,26.94,551.25,943.79,964.25
19761025,18.69,27.73,26.78,547.17,936.43,957.05
19761026,18.68,27.76,26.79,548.22,935.27,960.14
19761027,18.8,27.9,26.88,552.38,943.43,969.72
19761028,18.89,27.96,26.98,555.17,950.46,974.44
19761029,18.89,27.94,26.99,554.52,948.85,974.14
19761101,18.99,27.8,27.23,560.22,961.94,987.64
19761103,19.03,27.75,27.32,562.06,966.23,987.05
19761104,18.83,27.54,27.03,554.17,955.53,974.46
19761105,19.08,27.89,27.39,561.08,960.03,978.93
19761108,19.03,27.8,27.25,554.91,948.24,962.63
19761109,18.84,27.57,27.02,548.96,937.72,950.37
19761110,18.75,27.47,26.86,545.53,935.49,947.39
19761111,18.68,27.42,26.81,540.45,929.39,945.09
19761112,18.72,27.48,26.9,543.7,937.24,952.52
19761115,18.7,27.46,26.96,541.56,934.27,949.15
19761116,18.73,27.49,27,544.31,938.54,955.4
19761117,18.8,27.61,27.14,546.24,939.59,958.74
19761118,18.91,27.75,27.37,549.01,944.49,966.37
19761119,19.11,28.02,27.77,557.47,956.82,978.12
19761122,19.2,28.13,27.84,558.89,958.85,977.86
19761123,19.3,28.27,27.89,565.22,964.98,983.71
19761124,19.29,28.26,27.82,561.86,958.92,979.64
19761126,19.41,28.43,27.97,564.77,962.73,984.68
19761129,19.56,28.6,28.22,568.05,970.6,991.06
19761130,19.53,28.53,28.15,563.77,966.15,983.54
19761201,19.63,28.91,28.4,561.67,965.92,983.29
19761202,19.66,29.08,28.59,565.89,970.99,985.97
19761203,19.7,29.17,28.63,566.31,968.25,981.39
19761206,19.81,29.29,28.77,570.02,972.94,987.71
19761207,20.03,29.52,28.94,575.68,979.62,995.39
19761208,20.05,29.64,29.02,576.78,979.45,994.87
19761209,20.21,29.8,29.19,581.62,984.11,1000.08
19761210,20.38,30.02,29.45,584.83,992.26,1002.32
19761213,20.51,30.19,29.63,587.04,995.09,1002.73
19761214,20.61,30.3,29.71,586.8,996.86,1001.56
19761215,20.68,30.41,29.74,588.53,1002.88,1003.99
19761216,20.73,30.49,29.78,589.17,1003.32,1003.92
19761217,20.72,30.52,29.76,587.72,1000.6,1000.62
19761220,20.7,30.52,29.7,586.17,996.03,995.38
19761221,20.59,30.45,29.55,582.56,990.1,990.3
19761222,20.63,30.5,29.59,584.05,994.99,992.4
19761223,20.75,30.61,29.79,586.95,999.4,997.25
19761227,20.74,30.61,29.82,587.14,999.62,998.32
19761228,20.91,30.81,30.03,593.09,1009.06,1011.18
19761229,21.04,31.03,30.13,597.18,1015.38,1017.89
19761230,21.07,31.09,30.14,595.91,1011.91,1013.61
19761231,21.26,31.24,30.39,599.87,1016.05,1019.72
19770103,21.62,31.67,30.98,601.19,1030.87,1029
19770104,21.74,31.77,31.03,600.92,1027.02,1023.82
19770105,21.72,31.75,30.88,594.08,1017.19,1011.34
19770106,21.63,31.64,30.77,588.96,1010.64,1002.19
19770107,21.81,31.85,31.01,591.23,1011.57,1003.43
19770110,21.95,32.01,31.15,591.63,1012.33,1003.47
19770111,22.05,31.99,31.13,593.91,1014.69,1003.37
19770112,21.87,31.83,30.84,588.93,1006.56,992.13
19770113,21.76,31.69,30.71,585.39,999.58,985.12
19770114,21.97,31.94,31.1,591.04,1007.6,993.56
19770117,22.14,32.05,31.29,590.88,1006.36,992.88
19770118,22.14,32.01,31.37,587.99,1004.24,990.58
19770119,22.13,32.03,31.32,587.35,1001.73,986.46
19770120,22.4,32.21,31.59,591.74,1005.89,990.81
19770121,22.35,32.18,31.45,587.78,1000.19,980.27
19770124,22.47,32.37,31.61,591.69,1002.23,984.71
19770125,22.48,32.47,31.51,593.7,1004.42,981.65
19770126,22.56,32.57,31.58,593.13,1006.97,977.34
19770127,22.49,32.46,31.49,589.33,1001.15,969.24
19770128,22.39,32.32,31.24,584.27,995.74,963.64
19770131,22.34,32.28,31.25,583.24,994.83,966.41
19770201,22.13,32.04,30.98,581.11,995.48,970.34
19770202,22.24,32.23,31.18,582.91,998.12,976.29
19770203,22.29,32.28,31.24,580.9,997.19,974.41
19770204,22.2,32.26,31.23,579.37,992.06,969.29
19770207,22.31,32.38,31.43,580.65,991.89,970.18
19770208,22.36,32.4,31.41,578.59,992.59,970.8
19770209,22.36,32.36,31.37,577.39,989.6,968.11
19770210,22.2,32.2,31.15,571.9,980.6,959.48
19770211,22.24,32.29,31.31,573.93,981.26,960.15
19770214,22.16,32.15,31.14,572.17,974.99,954.58
19770215,22.15,32.14,31.15,572.19,980,961.32
19770216,22.2,32.24,31.17,574.31,983.4,963.61
19770217,22.28,32.35,31.24,577.91,987.12,967.74
19770218,22.24,32.26,31.08,574.11,982.38,961.87
19770222,22.19,32.28,31.06,572.38,978.76,958.91
19770223,22.11,32.2,30.97,571.11,976.74,959.71
19770224,22.05,32.16,30.85,568.04,974.17,956.38
19770225,21.87,31.99,30.6,564.38,969.72,949.16
19770228,21.84,31.98,30.56,563.32,969.66,948.2
19770301,21.87,32.08,30.75,565.58,975.99,951.57
19770302,22,32.27,31.01,569.8,984.03,960.92
19770303,22.01,32.24,30.99,569.65,980.35,959
19770304,22.06,32.33,31.12,573.03,987.16,963.18
19770307,22.17,32.47,31.29,575.27,989.87,966.63
19770308,22.2,32.52,31.29,574.6,990.74,968.37
19770309,22.18,32.51,31.28,572.39,987.55,964.08
19770310,22.01,32.38,31.15,567.65,981.04,956.33
19770311,22.09,32.54,31.3,571.06,984.56,962.48
19770314,22.16,32.6,31.39,570.91,984.35,964.1
19770315,22.23,32.68,31.44,574.99,990.76,971.08
19770316,22.33,32.73,31.48,580.14,994.3,976.04
19770317,22.36,32.8,31.58,582.26,997.42,976.64
19770318,22.36,32.82,31.61,582.12,995.85,976.11
19770321,22.42,32.86,31.65,580.02,992.28,975.04
19770322,22.34,32.76,31.57,577.23,987.23,970.76
19770323,22.3,32.75,31.58,574.14,985.74,968.49
19770324,22.21,32.62,31.45,569.29,977.91,960.19
19770325,22.13,32.56,31.39,566.37,973.79,954.91
19770328,22.08,32.5,31.3,562.44,967.65,948.62
19770329,21.97,32.37,31.07,562.22,966.61,947.84
19770330,22.05,32.5,31.14,565.54,973.17,952.97
19770331,21.86,32.3,30.85,558.76,963.13,941.11
19770401,21.87,32.34,30.86,559.73,965.24,942.08
19770404,22.02,32.44,31.03,563.42,972.81,949.71
19770405,21.85,32.28,30.83,558.51,963.83,940.77
19770406,21.72,32.13,30.67,555.42,962.4,938.43
19770407,21.76,32.12,30.7,556.43,959.76,939.14
19770411,21.8,32.08,30.82,559.27,963.44,942.11
19770412,21.83,32.11,30.9,562.15,968.72,947.03
19770413,22.07,32.38,31.18,571.05,980.77,958.89
19770414,22.11,32.47,31.28,570.19,981.66,958.63
19770415,22.3,32.75,31.56,576.81,990.24,965.93
19770418,22.34,32.81,31.62,578.57,990.43,965.8
19770419,22.31,32.8,31.58,575.12,985.64,962.1
19770420,22.33,32.79,31.62,571.55,982.14,958.81
19770421,22.49,32.95,31.83,574.61,986.28,960.61
19770422,22.4,32.91,31.67,571.69,981.07,952.06
19770425,22.25,32.7,31.36,564.31,971.07,937.79
19770426,22.04,32.37,30.92,557.9,959.01,925.11
19770427,22.01,32.32,30.8,556.08,959.56,924.09
19770428,22.17,32.52,31.06,560.24,967.26,933.88
19770429,22.21,32.58,31.13,561.49,969.61,935.65
19770502,22.31,32.75,31.3,563.19,980,936.75
19770503,22.39,32.86,31.41,566.5,984.58,941.51
19770504,22.48,32.95,31.6,569.06,988.78,946.55
19770505,22.62,33.09,31.7,571.65,994.54,951.71
19770506,22.71,33.17,31.79,572.29,999.42,951.37
19770509,22.68,33.19,31.8,570.43,994.89,944.61
19770510,22.67,33.12,31.77,569.33,991.17,942.47
19770511,22.72,33.21,31.84,572.36,993.68,945.39
19770512,22.7,33.12,31.77,569.2,987.99,939.32
19770513,22.7,33.12,31.71,569.13,987.55,939.18
19770516,22.83,33.25,31.83,570.72,989.98,943.1
19770517,22.92,33.35,31.93,574.38,993.73,946.31
19770518,22.96,33.39,31.99,574.72,996.2,949.71
19770519,23.08,33.52,32.17,577.02,1001.11,954.65
19770520,23.09,33.53,32.13,574.98,998.13,950.27
19770523,23.04,33.49,32.14,572.9,994.7,945.76
19770524,22.8,33.21,31.79,565.8,983.84,933.75
19770525,22.62,33.04,31.58,562.05,976.95,930.54
19770526,22.46,32.84,31.3,557,969.25,921.43
19770527,22.46,32.83,31.29,558.31,971.25,923.48
19770531,22.38,32.77,31.13,554.38,964.38,916.84
19770601,22.27,32.62,30.98,552.27,964.68,917.9
19770602,22.38,32.77,31.13,557.55,971.46,926.14
19770603,22.38,32.78,31.14,557.7,970.12,924.04
19770606,22.53,32.94,31.3,561.82,977.64,934.54
19770607,22.47,32.91,31.27,559.69,971.54,931.58
19770608,22.55,33.01,31.33,561.94,976.3,936.33
19770609,22.6,33.15,31.49,566.08,980.55,941.77
19770610,22.65,33.15,31.62,564.6,980.57,941.11
19770613,22.78,33.37,31.81,567.83,982.51,943.5
19770614,22.82,33.4,31.88,569.39,985.55,947.22
19770615,22.94,33.53,32.08,575.01,995.56,958.3
19770616,22.96,33.58,32.09,573.16,993.11,956.59
19770617,23.02,33.66,32.29,575.51,995.63,959.45
19770620,23.15,33.72,32.39,574.62,996.01,962.22
19770621,23.24,33.82,32.52,575.93,1000.93,966.69
19770622,23.27,33.88,32.58,577.27,1004.34,970.73
19770623,23.31,33.87,32.61,575.29,1002.47,968.43
19770624,23.45,34.06,32.84,574.76,1003.28,972.05
19770627,23.63,34.25,33.06,577.4,1006.84,979.32
19770628,23.65,34.27,33.12,575.71,1005.39,978.44
19770629,23.56,34.21,33.01,572.38,997.88,969.97
19770630,23.58,34.19,33.05,571.74,998.08,968.36
19770701,21.61,33.97,30.19,548.64,1037.51,929.9
19770705,21.67,34.09,30.22,547.14,1034.49,926
19770706,21.72,34.17,30.29,547.58,1034.57,925.8
19770707,21.68,34.13,30.22,544.38,1029.56,921.72
19770708,21.79,34.18,30.33,546.26,1033.62,923.98
19770711,21.88,34.32,30.49,546.88,1033.89,921.65
19770712,21.84,34.34,30.49,545.88,1031.32,918.26
19770713,21.89,34.35,30.46,544.39,1031.61,916.13
19770715,21.89,34.42,30.5,544.75,1032.95,918.64
19770718,22.01,34.49,30.68,547.08,1037.83,927.51
19770719,22.07,34.57,30.83,550.81,1043.71,935.17
19770720,22.17,34.75,30.94,558.18,1050.32,940.22
19770721,22.15,34.74,30.96,560.25,1050.78,938.63
19770722,22.17,34.74,31,559.04,1051.94,937.99
19770725,22.22,34.83,31.11,559.3,1052.4,938.8
19770726,22.12,34.66,31.03,553.62,1044.74,933.09
19770727,22.02,34.57,30.83,551.52,1041.29,927.65
19770728,21.66,34.03,30.32,541.12,1025.53,912.04
19770729,21.61,33.94,30.23,539.9,1026.18,912.37
19770801,21.49,33.85,30.1,543.59,1029.7,913.12
19770802,21.49,33.89,30.16,545.57,1032.32,919.23
19770803,21.36,33.77,29.96,542.05,1025.58,913.66
19770804,21.27,33.62,29.83,542.03,1023.18,911.83
19770805,21.4,33.73,30.01,546.33,1026.8,915.44
19770808,21.45,33.85,30.11,547.03,1026.39,915.02
19770809,21.33,33.72,29.95,542.71,1019.63,908.53
19770810,21.34,33.69,29.98,545.64,1018.33,909.1
19770811,21.44,33.8,30.16,551.46,1024.71,917.39
19770812,21.38,33.8,30.21,548.03,1018.18,912.01
19770815,21.34,33.73,30.16,546.93,1014.97,909.1
19770816,21.31,33.68,30.17,547.45,1016.31,913.03
19770817,21.27,33.67,30.15,545.02,1013.25,908.27
19770818,21.22,33.65,30.15,545.02,1011.52,910.19
19770819,21.24,33.69,30.16,546.27,1011.16,910.35
19770822,21.24,33.65,30.15,546.19,1007.39,909.63
19770823,21.19,33.66,30.29,547.94,1009.62,912.89
19770824,21.21,33.67,30.3,546.2,1008.85,910.77
19770825,21.19,33.64,30.22,543.09,1005.96,905.59
19770826,21.07,33.49,29.99,538.44,995.87,894.84
19770829,21.01,33.41,29.9,537.65,994.46,895.08
19770830,21.12,33.57,30.1,540.99,1002.66,903.06
19770831,21.06,33.46,30.02,538.01,998.27,898.13
19770901,21.02,33.57,29.99,538.74,1004.69,903.29
19770902,21.19,33.72,30.17,539.01,1005.99,904.15
19770906,21.34,33.88,30.32,542.91,1011.19,910.71
19770907,21.33,33.88,30.35,543.29,1013.31,912.55
19770908,21.39,33.97,30.42,543.53,1016.84,914.91
19770909,21.36,33.94,30.36,539.88,1010.6,907.36
19770912,21.24,33.79,30.2,534.53,1001.49,899.23
19770913,21.16,33.7,30.1,531.67,998.66,896.02
19770914,21.12,33.66,30.1,531.14,999.6,895.41
19770915,21.17,33.72,30.18,533.51,1003.63,899.28
19770916,21.24,33.83,30.3,535.04,1007.32,901.84
19770919,21.25,33.89,30.25,532.68,1005.15,897.8
19770920,21.13,33.76,30.15,528.95,999.53,891.64
19770921,21.12,33.74,30.12,528.85,1001.09,892.03
19770922,21,33.62,29.93,523.23,994.84,884.19
19770923,20.96,33.56,29.88,521.75,994.45,884.51
19770926,21,33.66,29.93,521.75,993.77,884.47
19770927,20.99,33.64,29.94,522.61,996.82,886.89
19770928,20.98,33.59,29.93,521.52,995.85,885.56
19770929,20.98,33.66,29.97,521.58,996.54,885.86
19770930,21.05,33.82,30.09,524.84,1001.89,890.67
19771003,21.19,34.04,30.53,530.1,1011.39,898.82
19771004,21.2,34.2,30.62,532.13,1013.68,901.2
19771005,21.14,34.15,30.5,526.79,1007.7,895.2
19771006,21.09,34.08,30.46,525.12,1003.61,892.58
19771007,21.18,34.21,30.54,527.42,1007.75,895.59
19771010,21.21,34.29,30.68,526.94,1007.07,895.74
19771011,21.22,34.31,30.66,525.28,1005.52,894.01
19771012,21.1,34.23,30.52,519.8,999.03,885.23
19771013,20.83,33.79,30.07,513.92,987.72,876.56
19771014,20.68,33.57,29.79,511.06,980.6,871.54
19771017,20.66,33.59,29.8,512.77,981.48,870.79
19771018,20.57,33.64,29.74,510.61,980.53,871.01
19771019,20.58,33.71,29.84,511.34,980.51,869.74
19771020,20.44,33.55,29.6,504.36,969.69,860.92
19771021,20.46,33.57,29.59,505.94,971.2,864.05
19771024,20.47,33.59,29.6,505.39,968.3,862.33
19771025,20.3,33.43,29.39,500.6,960.74,855.46
19771026,20.06,33.09,29.02,494.87,953.41,849.38
19771027,20.18,33.21,29.23,504.9,961.47,858.88
19771028,20.28,33.34,29.39,509.27,964.23,863.06
19771031,20.38,33.5,29.55,510.41,968.36,865.29
19771101,20.41,33.54,29.61,508.44,965.59,863.6
19771102,20.27,33.34,29.32,502.59,956.27,853.39
19771103,20.2,33.22,29.24,497.99,951.24,845.6
19771104,20.24,33.2,29.27,499.16,951.4,846.89
19771107,20.46,33.49,29.58,504.38,958.86,855.68
19771108,20.61,33.76,29.84,509.4,966.39,862.7
19771109,20.68,33.92,29.94,510.18,968.55,865.9
19771110,20.82,34.13,30.11,513.32,973.22,870.35
19771111,21.17,34.57,30.65,524.8,987.99,890.5
19771114,21.36,34.87,31.03,533.55,1001.15,902.22
19771115,21.38,34.8,30.98,528.35,995.69,896.56
19771116,21.55,34.98,31.21,534.25,1000.02,904.2
19771117,21.54,35.07,31.27,533.11,997.23,898.85
19771118,21.64,35.29,31.35,531.6,994.47,896.01
19771121,21.81,35.46,31.52,531.81,996.35,898.62
19771122,21.8,35.51,31.57,530.83,995.06,898.72
19771123,21.95,35.76,31.77,535.97,1002.27,909.05
19771125,22.13,36.06,31.99,540.23,1005.15,914.91
19771128,22.27,36.22,32.14,542.25,1006.48,918.07
19771129,22.21,36.17,32.04,538.68,1001.86,910.74
19771130,21.98,35.9,31.61,529.27,988.2,896
19771201,22.11,36.01,31.73,530.65,993.55,898.41
19771202,22.25,36.23,31.89,529.73,994.22,897.23
19771205,22.35,36.3,32.06,530.12,994.03,896.28
19771206,22.32,36.26,32.05,527.1,991.75,892.23
19771207,22.02,35.86,31.52,516.74,977.64,877.97
19771208,21.95,35.82,31.52,515.29,977.01,876.34
19771209,22.01,35.87,31.6,516.76,978.89,878.4
19771212,22.17,36.01,31.81,520.3,986.1,883.82
19771213,22.17,35.97,31.84,520.18,987.52,883.17
19771214,22.17,35.91,31.84,519.49,987.36,882.19
19771215,22.24,36.01,31.93,521.67,990.88,885.37
19771216,22.23,36.05,31.93,519.12,985.71,882.64
19771219,22.26,36.07,32.01,519.35,984.17,881.15
19771220,22.09,35.9,31.78,514.73,977.38,875.38
19771221,21.95,35.71,31.58,513.19,974.38,872.91
19771222,22.05,35.85,31.76,518.34,979.24,879.37
19771223,22.2,36.02,31.9,522.75,985.07,887.16
19771227,22.34,36.25,32.15,528.19,994.92,896.24
19771228,22.3,36.21,32.1,527.42,995.83,895.4
19771229,22.34,36.25,32.12,525.39,998.78,895.36
19771230,22.39,36.3,32.31,527.59,1001.5,898.66
19780103,22.5,36.52,32.67,528.91,1011.59,902.61
19780104,22.33,36.27,32.31,520.05,1000.03,888.22
19780105,22.26,36.03,32.15,519.36,995.08,885.81
19780106,22.15,35.94,31.98,513.7,990.38,877.42
19780109,21.86,35.02,31.53,508.46,978.23,866.56
19780110,21.58,34.51,30.98,502.07,966.77,857.64
19780111,21.46,34.23,30.73,500.46,959.83,853.03
19780112,21.37,34.16,30.49,497.24,956.22,846.89
19780113,21.48,34.24,30.67,499.73,956.73,849.2
19780116,21.56,34.38,30.77,500.02,956.3,847.94
19780117,21.46,34.17,30.6,499.69,952.23,845.88
19780118,21.59,34.35,30.86,504.17,956.04,851.3
19780119,21.8,34.54,31.1,507.42,963.49,856.53
19780120,21.86,34.65,31.16,504.32,959.65,852.92
19780123,21.9,34.67,31.19,502.97,958.05,850.12
19780124,21.84,34.55,31.06,499.74,951.5,843.95
19780125,21.88,34.61,31.12,499.11,951.31,845.09
19780126,22.01,34.78,31.2,499.98,952.84,846.45
19780127,21.94,34.69,31.01,494.09,946.34,838.34
19780130,21.96,34.75,31.01,494.52,945.58,838.91
19780131,22.09,34.82,31.24,499.89,952.96,845.11
19780201,22.07,34.89,31.31,499.87,951.92,844.38
19780202,22.27,35.12,31.62,502.63,959.51,850.78
19780203,22.4,35.29,31.74,504.29,964.92,850.19
19780206,22.47,35.37,31.9,503.19,960.05,845.2
19780207,22.49,35.41,31.89,502.94,959.51,844.04
19780208,22.61,35.56,32.11,509.15,966.41,850.91
19780209,22.69,35.72,32.26,513.78,971.82,854.39
19780210,22.76,35.78,32.25,510.82,967.12,850.51
19780213,22.85,35.79,32.34,508.04,966.03,848.37
19780214,22.9,35.75,32.29,506.33,963.5,846.11
19780215,22.8,35.64,32.05,501.95,955.02,839.14
19780216,22.8,35.71,32.03,500.71,952.99,836.29
19780217,22.68,35.53,31.9,496.02,944.86,830.4
19780221,22.72,35.59,31.91,495.14,942.97,829.61
19780222,22.73,35.47,31.81,493.85,939.11,826.05
19780223,22.75,35.49,31.88,493.42,938.15,826.25
19780224,22.83,35.51,31.94,493.25,940.16,827.22
19780227,22.99,35.7,32.22,497.72,948.44,834.64
19780228,22.87,35.61,32.09,492.46,941.59,828.03
19780301,22.77,35.47,31.89,487.42,935.66,819.11
19780302,22.8,35.46,31.91,488.9,936.42,820.15
19780303,22.9,35.58,31.79,492.22,939.08,819.76
19780306,22.92,35.66,31.91,494.24,941.74,818.15
19780307,22.83,35.55,31.78,490.95,936.86,812
19780308,22.94,35.69,31.89,494.17,939.84,818.07
19780309,23.06,35.83,31.99,496.67,944.19,823.55
19780310,23.16,35.98,32.17,496.73,945.91,824.88
19780313,23.4,36.27,32.43,501.75,956.87,833.26
19780314,23.44,36.33,32.48,500.98,958.59,832.95
19780315,23.53,36.37,32.56,504.05,961.93,837.83
19780316,23.6,36.46,32.6,503.57,960.81,834.28
19780317,23.81,36.67,32.81,505.19,965.11,837.41
19780320,24.05,36.88,33.05,509.64,971.98,844.39
19780321,24.11,37.1,33.14,513.52,978.56,849.01
19780322,23.95,37.07,33,504.06,970.26,839.36
19780323,24.03,37.04,32.98,502.08,967.32,837.4
19780327,24.16,37.13,33.12,504.21,966.86,834.69
19780328,24.2,37.14,33.13,501.42,962.13,830.2
19780329,24.37,37.34,33.34,506.12,967.94,835.47
19780330,24.54,37.54,33.53,506.39,969.63,837.26
19780331,24.59,37.56,33.56,504.77,966.25,835.84
19780403,24.58,37.49,33.32,505.45,963.76,833.88
19780404,24.42,37.35,33.18,499.95,956.53,827.93
19780405,24.52,37.52,33.33,502.33,959.59,831.42
19780406,24.74,37.82,33.64,507.01,966.23,840.1
19780407,24.79,37.98,33.84,508.7,968.76,841.13
19780410,24.94,37.86,34.13,511.88,972.34,845.94
